movieId,title
2188|Jules and Jim (Jules et Jim)
2189|Vibes
2190|Mosquito Coast, The
2191|Golden Child, The
2192|Brighton Beach Memoirs
2193|Assassination
2194|Crimes of the Heart
2195|Color Purple, The
2196|No Mercy
2197|Mission, The
2198|Little Shop of Horrors
2199|Little Shop of Horrors, The
2200|Allan Quatermain and the Lost City of Gold
2201|Morning After, The
2202|Radio Days
2203|Outrageous Fortune
2204|Bedroom Window, The
2205|Frances
2206|Plenty
2207|Dick
2208|Gambler, The (Játékos, A)
2209|Iron Giant, The
2210|Sixth Sense, The
2211|Thomas Crown Affair, The
2212|Thomas Crown Affair, The
2213|Acid House, The
2214|Adventures of Sebastian Cole, The
2215|Illuminata
2216|Yards, The
2217|Bowfinger
2218|Brokedown Palace
2219|Detroit Rock City
2220|Better Than Chocolate
2221|Head On
2222|Cobra
2223|Never Talk to Strangers
2224|Heaven Can Wait
2225|Raven, The
2226|Tingler, The
2227|Pit and the Pendulum
2228|Haunted Honeymoon
2229|Cat's Eye
2230|Monty Python's And Now for Something Completely Different
2231|Damien: Omen II
2232|Final Conflict, The (a.k.a. Omen III: The Final Conflict)
2233|Airplane!
2234|Airplane II: The Sequel
2235|American Werewolf in Paris, An
2236|European Vacation (aka National Lampoon's European Vacation)
2237|National Lampoon's Vacation
2238|Funny Farm
2239|Big
2240|Problem Child
2241|Problem Child 2
2242|Little Nemo: Adventures in Slumberland
2243|Oscar and Lucinda (a.k.a. Oscar & Lucinda)
2244|Tequila Sunrise
2245|Pelican Brief, The
2246|Christmas Story, A
2247|Mickey Blue Eyes
2248|Teaching Mrs. Tingle
2249|Universal Soldier: The Return
2250|Universal Soldier
2251|Love Stinks
2252|Perfect Blue
2253|In Too Deep
2254|Iron Eagle
2255|Iron Eagle II
2256|Aces: Iron Eagle III
2257|Iron Eagle IV
2258|Three Days of the Condor (3 Days of the Condor)
2259|Medicine Man
2260|13th Warrior, The
2261|Astronaut's Wife, The
2262|Dudley Do-Right
2263|Muse, The
2264|Cabaret Balkan (Bure Baruta)
2265|Lost Son, The
2266|Lucie Aubrac
2267|Very Thought of You, The
2268|Chill Factor
2269|Outside Providence
2270|Bedrooms & Hallways
2271|Stigmata
2272|Stir of Echoes
2273|Black Cat, White Cat (Crna macka, beli macor)
2274|Minus Man, The
2275|Adventures of Milo and Otis, The (Koneko monogatari)
2276|Only Angels Have Wings
2277|Othello (Tragedy of Othello: The Moor of Venice, The)
2278|Saturn 3
2279|Soldier's Story, A
2280|I Saw What You Did
2281|Yellow Submarine
2282|American Beauty
2283|Stop Making Sense
2284|Blue Streak
2285|For Love of the Game
2286|Caligula
2287|Hard Day's Night, A
2288|Splendor
2289|Sugar Town
2290|Buddy Holly Story, The
2291|Fright Night
2292|Fright Night Part II
2293|Barefoot in the Park
2294|Deliverance
2295|Excalibur
2296|Lulu on the Bridge
2297|Pajama Game, The
2298|Sommersby
2299|Thumbelina
2300|Tommy
2301|Hell Night
2302|Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak)
2303|Armour of God (Long xiong hu di)
2304|Double Jeopardy
2305|Jakob the Liar
2306|Mumford
2307|Dog Park
2308|Guinevere
2309|Adventures of Elmo in Grouchland, The
2310|Simon Sez
2311|Drive Me Crazy
2312|Mystery, Alaska
2313|Three Kings
2314|Happy, Texas
2315|Plunkett & MaCleane
2316|Romance
2317|Alvarez Kelly
2318|Dark Half, The
2319|Gulliver's Travels
2320|Monkey Shines
2321|Phantasm
2322|Psycho II
2323|Psycho III
2324|Sanjuro (Tsubaki Sanjûrô)
2325|Random Hearts
2326|Superstar
2327|Boys Don't Cry
2328|Limey, The
2329|Risky Business
2330|Total Recall
2331|Body Heat
2332|Ferris Bueller's Day Off
2333|Year of Living Dangerously, The
2334|Children of Paradise (Les enfants du paradis)
2335|High Plains Drifter
2336|Hang 'Em High
2337|Drunken Master (Jui kuen)
2338|Conformist, The (Conformista, Il)
2339|Hairspray
2340|Brief Encounter
2341|Razor's Edge, The
2342|Reds
2343|Time of the Gypsies (Dom za vesanje)
2344|Days of Heaven
2345|Amor brujo, El (Love Bewitched, A)
2346|Lady Eve, The
2347|Sullivan's Travels
2348|Palm Beach Story, The
2349|Man Facing Southeast
2350|Niagara
2351|Gilda
2352|South Pacific
2353|Flashdance
2354|Indochine
2355|Dirty Dozen, The
2356|Mike's Murder
2357|Help!
2358|Goldfinger
2359|From Russia with Love
2360|Dr. No
2361|Blue Lagoon, The
2362|Fistful of Dollars, A (Per un pugno di dollari)
2363|Sydney (Hard Eight)
2364|Home Alone 2: Lost in New York
2365|Someone to Watch Over Me
2366|Fight Club
2367|Story of Us, The
2368|Fever Pitch
2369|Julien Donkey-Boy
2370|Omega Code, The
2371|Straight Story, The
2372|Bad Seed, The
2373|Time Bandits
2374|Man and a Woman, A (Un homme et une femme)
2375|Fitzcarraldo
2376|All That Jazz
2377|Red Sorghum (Hong gao liang)
2378|Crimes and Misdemeanors
2379|Bats
2380|Best Man, The
2381|Bringing Out the Dead
2382|Crazy in Alabama
2383|Three to Tango
2384|Body Shots
2385|Ipcress File, The
2386|On Any Sunday
2387|RoboCop
2388|RoboCop 2
2389|Who Framed Roger Rabbit?
2390|Melvin and Howard
2391|For Your Eyes Only
2392|Licence to Kill
2393|Live and Let Die
2394|Rawhead Rex
2395|Thunderball
2396|House on Haunted Hill
2397|Music of the Heart
2398|Being John Malkovich
2399|Princess Mononoke (Mononoke-hime)
2400|Train of Life (Train de vie)
2401|Bachelor, The
2402|Bone Collector, The
2403|Insider, The
2404|American Movie
2405|Last Night
2406|Rosetta
2407|They Shoot Horses, Don't They?
2408|Bride of Re-Animator
2409|Coma
2410|Creepshow
2411|Creepshow 2
2412|Re-Animator
2413|Drugstore Cowboy
2414|Falling Down
2415|Funhouse, The
2416|General, The
2417|Piranha
2418|Slaughterhouse
2419|Taming of the Shrew, The
2420|Nighthawks
2421|Yojimbo
2422|Repossessed
2423|Omega Man, The
2424|Spaceballs
2425|Robin Hood
2426|Mister Roberts
2427|Quest for Fire (Guerre du feu, La)
2428|Little Big Man
2429|Face in the Crowd, A
2430|Trading Places
2431|Meatballs
2432|Meatballs Part II
2433|Meatballs III
2434|Meatballs 4
2435|Dead Again
2436|Peter's Friends
2437|Incredibly True Adventure of Two Girls in Love, The
2438|Experience Preferred... But Not Essential
2439|Under the Rainbow
2440|How I Won the War
2441|Anywhere But Here
2442|Dogma
2443|Messenger: The Story of Joan of Arc, The
2444|Pokémon: The First Movie
2445|Felicia's Journey
2446|Oxygen
2447|Ape, The
2448|Commitments, The
2449|Holiday Inn
2450|Longest Day, The
2451|Poison Ivy
2452|Poison Ivy: New Seduction
2453|Tora! Tora! Tora!
2454|Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios)
2455|Verdict, The
2456|Effect of Gamma Rays on Man-in-the-Moon Marigolds, The
2457|Adventures of Buckaroo Banzai Across the 8th Dimension, The
2458|Stand and Deliver
2459|Moonstruck
2460|Jeremiah Johnson
2461|Repulsion
2462|Irma la Douce
2463|42 Up
2464|Liberty Heights
2465|Mansfield Park
2466|Sleepy Hollow
2467|World Is Not Enough, The
2468|All About My Mother (Todo sobre mi madre)
2469|Babes in Toyland
2470|Scrooged
2471|Harvey
2472|Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette)
2473|Matewan
2474|Kagemusha
2475|47 Samurai (Chûshingura) (Loyal 47 Ronin, The)
2476|McCabe & Mrs. Miller
2477|Maurice
2478|Grapes of Wrath, The
2479|My Man Godfrey
2480|Shop Around the Corner, The
2481|Natural, The
2482|Shampoo
2483|River Runs Through It, A
2484|Fatal Attraction
2485|Jagged Edge
2486|Stanley & Iris
2487|Midnight Run
2488|Awakenings
2489|Come See the Paradise
2490|Backdraft
2491|Fisher King, The
2492|River, The
2493|Country
2494|Places in the Heart
2495|'night Mother
2496|End of Days
2497|Toy Story 2
2498|Flawless
2499|Ride with the Devil
2500|Distinguished Gentleman, The
2501|Hitch-Hiker, The
2502|Santa Fe Trail
2503|End of the Affair, The
2504|End of the Affair, The
2505|Holy Smoke
2506|Map of the World, A
2507|Sweet and Lowdown
2508|Bonfire of the Vanities
2509|Grand Illusion (La grande illusion)
2510|Great Santini, The
2511|Sea Wolves, The
2512|Tarzan the Fearless
2513|Three Ages
2514|Two Jakes, The
2515|U2: Rattle and Hum
2516|Hell in the Pacific
2517|Glass Bottom Boat, The
2518|Cradle Will Rock
2519|Deuce Bigalow: Male Gigolo
2520|Green Mile, The
2521|Cider House Rules, The
2522|Diamonds
2523|War Zone, The
2524|Last Picture Show, The
2525|7th Voyage of Sinbad, The
2526|Anna and the King
2527|Bicentennial Man
2528|Stuart Little
2529|Emperor and the Assassin, The (Jing ke ci qin wang)
2530|Fantasia 2000
2531|Magnolia
2532|Simpatico
2533|Topsy-Turvy
2534|Boiling Point
2535|Brenda Starr
2536|Carnal Knowledge
2537|Easy Rider
2538|The Falcon and the Snowman
2539|Room at the Top
2540|Any Given Sunday
2541|Man on the Moon
2542|Galaxy Quest
2543|Talented Mr. Ripley, The
2544|Next Friday
2545|Hurricane, The
2546|Angela's Ashes
2547|Titus
2548|Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.
2549|Third Miracle, The
2550|Snow Falling on Cedars
2551|Girl, Interrupted
2552|Life and Times of Hank Greenberg, The
2553|My Dog Skip
2554|Supernova
2555|Way We Were, The
2556|Stalag 17
2557|Presidio, The
2558|Papillon
2559|Pal Joey
2560|Last Detail, The
2561|Five Easy Pieces
2562|Even Dwarfs Started Small (Auch Zwerge haben klein angefangen)
2563|Dead Calm
2564|Boys from Brazil, The
2565|Against All Odds
2566|Snows of Kilimanjaro, The
2567|Loaded Weapon 1 (National Lampoon's Loaded Weapon 1)
2568|Fast Times at Ridgemont High
2569|Cry in the Dark, A
2570|Batman: Mask of the Phantasm
2571|American Flyers
2572|Star Is Born, A
2573|Pacific Heights
2574|Draughtsman's Contract, The
2575|Carmen
2576|Woman in the Dunes (Suna no onna)
2577|Down to You
2578|Another Man's Poison
2579|Odessa File, The
2580|Seven Chances
2581|Where the Buffalo Roam
2582|Eye of the Beholder
2583|Big Tease, The
2584|Encino Man
2585|Goodbye Girl, The
2586|I Am Cuba (Soy Cuba/Ya Kuba)
2587|Malcolm X
2588|Sister Act
2589|Sister Act 2: Back in the Habit
2590|Hand That Rocks the Cradle, The
2591|Alive
2592|Agnes of God
2593|Scent of a Woman
2594|Wayne's World
2595|Wayne's World 2
2596|League of Their Own, A
2597|Patriot Games
2598|Bodyguard, The
2599|Death Becomes Her
2600|Far and Away
2601|Howards End
2602|Singles
2603|Twin Peaks: Fire Walk with Me
2604|White Men Can't Jump
2605|Buffy the Vampire Slayer
2606|Hard-Boiled (Lat sau san taam)
2607|Man Bites Dog (C'est arrivé près de chez vous)
2608|Mariachi, El
2609|Stop! Or My Mom Will Shoot
2610|Forever Young
2611|Cutting Edge, The
2612|Of Mice and Men
2613|Bad Lieutenant
2614|Scream 3
2615|Single White Female
2616|Boondock Saints, The
2617|Gun Shy
2618|Brandon Teena Story, The
2619|Different for Girls
2620|They Might Be Giants
2621|Beach, The
2622|Snow Day
2623|Tigger Movie, The
2624|Not One Less (Yi ge dou bu neng shao)
2625|Big Combo, The
2626|To Sir with Love
2627|Boiler Room
2628|Pitch Black
2629|Whole Nine Yards, The
2630|Beautiful People
2631|Black Tar Heroin: The Dark End of the Street
2632|Blue Collar
2633|City Lights
2634|Flamingo Kid, The
2635|Kid, The
2636|Man from Laramie, The
2637|Class Reunion
2638|Reindeer Games
2639|Wonder Boys
2640|Deterrence
2641|Mifune's Last Song (Mifunes sidste sang)
2642|Drowning Mona
2643|Next Best Thing, The
2644|What Planet Are You From?
2645|Beyond the Mat
2646|Ghost Dog: The Way of the Samurai
2647|Year My Voice Broke, The
2648|Splendor in the Grass
2649|My Tutor
2650|Killing of Sister George, The
2651|Key Largo
2652|For All Mankind
2653|Cross of Iron
2654|Bride of the Monster
2655|Born Yesterday
2656|Birdy
2657|And God Created Woman
2658|Charlie, the Lonesome Cougar
2659|Never Cry Wolf
2660|Raisin in the Sun, A
2661|Mission to Mars
2662|Ninth Gate, The
2663|East-West (Est-ouest)
2664|Defending Your Life
2665|Breaking Away
2666|Hoosiers (a.k.a. Best Shot)
2667|Bull Durham
2668|Dog Day Afternoon
2669|American Graffiti
2670|Asphalt Jungle, The
2671|Searchers, The
2672|Big Country, The
2673|Betrayed
2674|Bound for Glory
2675|Bridge at Remagen, The
2676|Buck and the Preacher
2677|Daughters of the Dust
2678|Destination Moon
2679|Hangmen Also Die
2680|On the Beach
2681|Railroaded!
2682|Taking of Pelham One Two Three, The
2683|Volunteers
2684|JFK
2685|Who's Harry Crumb?
2686|Harry and the Hendersons
2687|Shanghai Surprise
2688|Who's That Girl?
2689|She-Devil
2690|Date with an Angel
2691|Blind Date
2692|Nadine
2693|Muppet Movie, The
2694|Great Muppet Caper, The
2695|Muppets Take Manhattan, The
2696|Sesame Street Presents Follow That Bird
2697|We're Back! A Dinosaur's Story
2698|Baby... Secret of the Lost Legend
2699|Turtle Diary
2700|Raise the Titanic
2701|Titanic
2702|Night to Remember, A
2703|Captain Horatio Hornblower R.N.
2704|Erin Brockovich
2705|Final Destination
2706|Bear, The (Ours, L')
2707|Impact
2708|Love Is a Many-Splendored Thing
2709|Mirror, The (Zerkalo)
2710|Crimson Pirate, The
2711|Thelma & Louise
2712|...And Justice for All
2713|Animal House
2714|She's Gotta Have It
2715|School Daze
2716|Do the Right Thing
2717|Mo' Better Blues
2718|Jungle Fever
2719|Coogan's Bluff
2720|Champ, The
2721|Creature Comforts
2722|Death Wish
2723|Death Wish 2
2724|Death Wish 3
2725|Death Wish 4: The Crackdown
2726|Death Wish 5: The Face of Death
2727|Double Indemnity
2728|Dying Young
2729|Cool as Ice
2730|Teenage Mutant Ninja Turtles
2731|Teenage Mutant Ninja Turtles II: The Secret of the Ooze
2732|Teenage Mutant Ninja Turtles III
2733|Red Dawn
2734|Band of the Hand
2735|Born American
2736|Bloodsport
2737|Eyes of Laura Mars
2738|Funny Bones
2739|Good Earth, The
2740|Good Morning, Vietnam
2741|Good Mother, The
2742|Grumpy Old Men
2743|Guess Who's Coming to Dinner
2744|Romeo Must Die
2745|Here on Earth
2746|Whatever It Takes
2747|Color of Paradise, The (Rang-e khoda)
2748|Waking the Dead
2749|Gothic
2750|Lord of the Flies
2751|Modern Times
2752|Heart and Souls
2753|Hud
2754|Hustler, The
2755|Inherit the Wind
2756|Dersu Uzala
2757|Close Encounters of the Third Kind
2758|Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000)
2759|Retroactive
2760|Place in the Sun, A
2761|Jacob's Ladder
2762|Empire Records
2763|Bamba, La
2764|Ladyhawke
2765|Lucas
2766|High Fidelity
2767|Road to El Dorado, The
2768|Skulls, The
2769|El Dorado
2770|Hook
2771|Horror Express
2772|My Chauffeur
2773|Son of the Sheik, The
2774|True Grit
2775|Madame Sousatzka
2776|Max Dugan Returns
2777|Midnight Express
2778|Misery
2779|Mr. Saturday Night
2780|Murphy's Romance
2781|My Life
2782|Solaris (Solyaris)
2783|Network
2784|No Way Out
2785|North Dallas Forty
2786|Odd Couple, The
2787|Outlaw Josey Wales, The
2788|Frequency
2789|Return to Me
2790|Rules of Engagement
2791|Me Myself I
2792|Bell, Book and Candle
2793|End of Violence, The
2794|Force 10 from Navarone
2795|How to Stuff a Wild Bikini
2796|Mystery Train
2797|Arthur
2798|Bachelor Party
2799|Parenthood
2800|Predator
2801|Prince of Tides, The
2802|Postman Always Rings Twice, The
2803|All the Vermeers in New York
2804|28 Days
2805|American Psycho
2806|Keeping the Faith
2807|Where the Money Is
2808|East is East
2809|Filth and the Fury, The
2810|Passion of Mind
2811|Diner
2812|Cabaret
2813|What Ever Happened to Baby Jane?
2814|Prick Up Your Ears
2815|Auntie Mame
2816|Guys and Dolls
2817|Hunger, The
2818|Marathon Man
2819|Caddyshack
2820|Gossip
2821|Love and Basketball
2822|U-571
2823|Virgin Suicides, The
2824|Jennifer 8
2825|Limelight
2826|Flintstones in Viva Rock Vegas, The
2827|Where the Heart Is
2828|Big Kahuna, The
2829|Bossa Nova
2830|Idiots, The (Idioterne)
2831|Time Code
2832|Carnosaur
2833|Carnosaur 2
2834|Carnosaur 3: Primal Species
2835|Hidden, The
2836|Two Moon Junction
2837|Gladiator
2838|Up at the Villa
2839|Human Traffic
2840|Breathless
2841|Great Locomotive Chase, The
2842|King of Marvin Gardens, The
2843|Lords of Flatbush, The
2844|Mr. Mom
2845|Battlefield Earth
2846|Center Stage
2847|Screwed
2848|Whipped
2849|Hamlet
2850|Anchors Aweigh
2851|Blue Hawaii
2852|Gypsy
2853|King Creole
2854|On the Town
2855|Pee-wee's Big Adventure
2856|Roustabout
2857|Saludos Amigos
2858|Slipper and the Rose, The
2859|Things Change
2860|Honeymoon in Vegas
2861|Dinosaur
2862|Loser
2863|Road Trip
2864|Small Time Crooks
2865|Hollywood Knights, The
2866|Myth of Fingerprints, The
2867|Possession
2868|Twelve Chairs, The
2869|Mission: Impossible II
2870|Shanghai Noon
2871|Carnival of Souls
2872|Flying Tigers
2873|Gold Rush, The
2874|On Her Majesty's Secret Service
2875|Seven Days in May
2876|Spy Who Loved Me, The
2877|Moonraker
2878|Man with the Golden Gun, The
2879|King in New York, A
2880|Fighting Seabees, The
2881|Dark Command
2882|Cleo from 5 to 7 (Cléo de 5 à 7)
2883|Big Momma's House
2884|American Gigolo
2885|Endless Summer, The
2886|Guns of Navarone, The
2887|Blow-Out (La grande bouffe)
2888|Quatermass and the Pit
2889|Puppet Master
2890|Puppet Master II
2891|Puppet Master III: Toulon's Revenge
2892|Puppet Master 4
2893|Puppet Master 5: The Final Chapter
2894|Curse of the Puppet Master (Puppet Master 6: The Curse)
2895|Romeo and Juliet
2896|Stay Tuned
2897|Story of G.I. Joe
2898|Blazing Saddles
2899|Benji
2900|Benji the Hunted
2901|White Christmas
2902|Eraserhead
2903|Baraka
2904|Man with the Golden Arm, The
2905|Decline of Western Civilization, The
2906|For a Few Dollars More (Per qualche dollaro in più)
2907|Magnum Force
2908|Blood Simple
2909|Fabulous Baker Boys, The
2910|Prizzi's Honor
2911|Flatliners
2912|Porky's
2913|Porky's II: The Next Day
2914|Porky's Revenge
2915|Class of Nuke 'Em High
2916|Toxic Avenger, The
2917|Toxic Avenger, Part II, The
2918|Toxic Avenger Part III: The Last Temptation of Toxie, The
2919|Night of the Creeps
2920|Predator 2
2921|Running Man, The
2922|Starman
2923|Brother from Another Planet, The
2924|Alien Nation
2925|Mad Max
2926|Road Warrior, The (Mad Max 2)
2927|Mad Max Beyond Thunderdome
2928|Bird on a Wire
2929|Angel Heart
2930|9 1/2 Weeks (Nine 1/2 Weeks)
2931|Firestarter
2932|Sleepwalkers
2933|Action Jackson
2934|Soapdish
2935|Long Walk Home, The
2936|Burglar
2937|Fatal Beauty
2938|Gone in 60 Seconds
2939|American Pimp
2940|Love's Labour's Lost
2941|Sunshine
2942|Hamlet
2943|Coming Home
2944|Assault on Precinct 13
2945|Near Dark
2946|One False Move
2947|Shaft
2948|Conversation, The
2949|Cutter's Way
2950|Fury, The
2951|Paper Chase, The
2952|Prince of the City
2953|Serpico
2954|Ace in the Hole (Big Carnival, The)
2955|Lonely Are the Brave
2956|Sugarland Express, The
2957|Trouble in Paradise
2958|Big Trouble in Little China
2959|Badlands
2960|Battleship Potemkin
2961|Boys and Girls
2962|Shaft
2963|Titan A.E.
2964|Jesus' Son
2965|Chicken Run
2966|Me, Myself & Irene
2967|Patriot, The
2968|Adventures of Rocky and Bullwinkle, The
2969|Perfect Storm, The
2970|Golden Bowl, The
2971|Communion
2972|Fun and Fancy Free
2973|Kentucky Fried Movie, The
2974|Bound by Honor (a.k.a. Blood In, Blood Out)
2975|F/X
2976|F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion)
2977|Hot Spot, The
2978|Missing in Action
2979|Missing in Action 2: The Beginning
2980|Braddock: Missing in Action III
2981|Thunderbolt and Lightfoot
2982|Dreamscape
2983|The Golden Voyage of Sinbad
2984|House Party
2985|House Party 2
2986|Make Mine Music
2987|Melody Time
2988|Rocketship X-M
2989|Shaft in Africa
2990|Croupier
2991|Kid, The
2992|Scary Movie
2993|But I'm a Cheerleader
2994|Shower (Xizao)
2995|Blow-Up (Blowup)
2996|Pawnbroker, The
2997|Groove
2998|Footloose
2999|Duel in the Sun
3000|X-Men
3001|Wisdom of Crocodiles, The (a.k.a. Immortality)
3002|In Crowd, The
3003|What Lies Beneath
3004|Pokémon the Movie 2000
3005|Anatomy of a Murder
3006|Freejack
3007|H.O.T.S.
3008|Mackenna's Gold
3009|Sinbad and the Eye of the Tiger
3010|Two Women (Ciociara, La)
3011|What About Bob?
3012|White Sands
3013|Breaker Morant
3014|Everything You Always Wanted to Know About Sex * But Were Afraid to Ask
3015|Interiors
3016|Love and Death
3017|Official Story, The (La historia oficial)
3018|Tampopo
3019|Thomas and the Magic Railroad
3020|Nutty Professor II: The Klumps
3021|Girl on the Bridge, The (Fille sur le pont, La)
3022|Wonderland
3023|Autumn in New York
3024|Coyote Ugly
3025|Hollow Man
3026|Space Cowboys
3027|Psycho Beach Party
3028|Saving Grace
3029|Brain That Wouldn't Die, The
3030|Bronco Billy
3031|Crush, The
3032|Kelly's Heroes
3033|Phantasm II
3034|Phantasm III: Lord of the Dead
3035|Phantasm IV: Oblivion
3036|Pumpkinhead
3037|Air America
3038|Sleepaway Camp
3039|Steel Magnolias
3040|And God Created Woman (Et Dieu... créa la femme)
3041|Ilsa, She Wolf of the SS
3042|Silent Fall
3043|Spiral Staircase, The
3044|Whatever Happened to Aunt Alice?
3045|I'm the One That I Want
3046|Tao of Steve, The
3047|Affair of Love, An (Liaison pornographique, Une)
3048|Bless the Child
3049|Cecil B. DeMented
3050|Eyes of Tammy Faye, The
3051|Replacements, The
3052|Cell, The
3053|Godzilla 2000 (Gojira ni-sen mireniamu)
3054|Original Kings of Comedy, The
3055|Naked Gun: From the Files of Police Squad!, The
3056|Naked Gun 2 1/2: The Smell of Fear, The
3057|Our Town
3058|Shane
3059|Suddenly, Last Summer
3060|Cat Ballou
3061|Supergirl
3062|X: The Unknown
3063|Art of War, The
3064|Bring It On
3065|Skipped Parts
3066|Highlander: Endgame (Highlander IV)
3067|Back Stage
3068|Anatomy (Anatomie)
3069|Nurse Betty
3070|Solas
3071|Watcher, The
3072|Way of the Gun, The
3073|Almost Famous
3074|Bait
3075|Duets
3076|Goya in Bordeaux (Goya en Burdeos)
3077|Urbania
3078|Specials, The
3079|Under Suspicion
3080|Urban Legends: Final Cut
3081|Woman on Top
3082|Dancer in the Dark
3083|Best in Show
3084|Barenaked in America
3085|Broken Hearts Club, The
3086|Girlfight
3087|Remember the Titans
3088|Hellraiser
3089|Hellbound: Hellraiser II
3090|Hellraiser III: Hell on Earth
3091|Return of the Fly
3092|Stranger Than Paradise
3093|Voyage to the Bottom of the Sea
3094|Fantastic Voyage
3095|Abbott and Costello Meet Frankenstein
3096|Bank Dick, The
3097|Creature from the Black Lagoon, The
3098|Invisible Man, The
3099|Phantom of the Opera
3100|Runaway
3101|Slumber Party Massacre, The
3102|Sorority House Massacre
3103|Bamboozled
3104|Bootmen
3105|Digimon: The Movie
3106|Get Carter
3107|Get Carter
3108|Meet the Parents
3109|Requiem for a Dream
3110|Tigerland
3111|Contender, The
3112|Dr. T and the Women
3113|Ladies Man, The
3114|Lost Souls
3115|Billy Jack
3116|Billy Jack Goes to Washington
3117|Time Machine, The
3118|Haunted
3119|Ghoulies
3120|Ghoulies II
3121|Unsinkable Molly Brown, The
3122|Adventures of Ichabod and Mr. Toad, The
3123|Strange Love of Martha Ivers, The
3124|Detour
3125|Billy Elliot
3126|Bedazzled
3127|Pay It Forward
3128|Beyond, The (E tu vivrai nel terrore - L'aldilà)
3129|Legend of Drunken Master, The (Jui kuen II)
3130|Book of Shadows: Blair Witch 2
3131|Lucky Numbers
3132|Charlie's Angels
3133|Legend of Bagger Vance, The
3134|Little Nicky
3135|Men of Honor
3136|Red Planet
3137|What's Cooking?
3138|You Can Count on Me
3139|Diamonds Are Forever
3140|Eagle Has Landed, The
3141|6th Day, The
3142|Bounce
3143|How the Grinch Stole Christmas (a.k.a. The Grinch)
3144|One Day in September
3145|Rugrats in Paris: The Movie
3146|102 Dalmatians
3147|Malèna
3148|Quills
3149|Unbreakable
3150|Crouching Tiger, Hidden Dragon (Wo hu cang long)
3151|Dungeons & Dragons
3152|Proof of Life
3153|Vertical Limit
3154|Bounty, The
3155|Planes, Trains & Automobiles
3156|She's Having a Baby
3157|Living Daylights, The
3158|Transformers: The Movie
3159|Wall Street
3160|Born on the Fourth of July
3161|Talk Radio
3162|Brewster's Millions
3163|Snatch
3164|Punchline
3165|Chocolat
3166|Dude, Where's My Car?
3167|Emperor's New Groove, The
3168|Pollock
3169|What Women Want
3170|Finding Forrester
3171|Gift, The
3172|Before Night Falls
3173|Cast Away
3174|Family Man, The
3175|House of Mirth, The
3176|Miss Congeniality
3177|O Brother, Where Art Thou?
3178|Songcatcher
3179|State and Main
3180|Dracula 2000
3181|All the Pretty Horses
3182|Everlasting Piece, An
3183|Thirteen Days
3184|Traffic
3185|Claim, The
3186|Shadow of the Vampire
3187|House of Games
3188|Kill Me Again
3189|Annie
3190|Don't Tell Mom the Babysitter's Dead
3191|Officer and a Gentleman, An
3192|Alamo, The
3193|At Close Range
3194|Breakheart Pass
3195|Friendly Persuasion
3196|Gettysburg
3197|Antitrust
3198|Double Take
3199|Save the Last Dance
3200|Panic
3201|Pledge, The
3202|Kids World
3203|The Man in the Moon
3204|Mystic Pizza
3205|Prelude to a Kiss
3206|Coffy
3207|Foxy Brown
3208|I'm Gonna Git You Sucka
3209|Untamed Heart
3210|Sugar & Spice
3211|Wedding Planner, The
3212|With a Friend Like Harry... (Harry, un ami qui vous veut du bien)
3213|Amazing Grace and Chuck
3214|Amazon Women on the Moon
3215|Baby Boom
3216|Back to the Beach
3217|Barfly
3218|Beverly Hills Cop II
3219|Beverly Hills Cop
3220|Big Easy, The
3221|Brave Little Toaster, The
3222|Can't Buy Me Love
3223|Cherry 2000
3224|Cop
3225|Cry Freedom
3226|Curse, The (a.k.a. The Farm)
3227|Dead of Winter
3228|Dead, The
3229|Disorderlies
3230|Eddie Murphy Raw
3231|Empire of the Sun
3232|Ernest Goes to Camp
3233|Evil Dead, The
3234|Extreme Prejudice
3235|Five Corners
3236|Flowers in the Attic
3237|Fourth Protocol, The
3238|Gardens of Stone
3239|Hollywood Shuffle
3240|Hope and Glory
3241|Housekeeping
3242|Innerspace
3243|Ishtar
3244|Jaws: The Revenge
3245|Leonard Part 6
3246|Less Than Zero
3247|Like Father, Like Son
3248|Lost Boys, The
3249|Made in Heaven
3250|Maid to Order
3251|Making Mr. Right
3252|Mannequin
3253|Masters of the Universe
3254|Monster Squad, The
3255|Month in the Country, A
3256|Morgan Stewart's Coming Home
3257|My Demon Lover
3258|No Man's Land
3259|Head Over Heels
3260|Left Behind: The Movie
3261|Valentine
3262|In the Mood For Love (Fa yeung nin wa)
3263|Million Dollar Hotel, The
3264|Nico and Dani (Krámpack)
3265|Hannibal
3266|Saving Silverman (Evil Woman)
3267|Signs & Wonders
3268|Taste of Others, The (Le goût des autres)
3269|Vatel
3270|Down to Earth
3271|Recess: School's Out
3272|Sweet November
3273|Price of Milk, The
3274|Monkeybone
3275|3000 Miles to Graceland
3276|Widow of St. Pierre, The (Veuve de Saint-Pierre, La)
3277|Mexican, The
3278|See Spot Run
3279|Series 7: The Contenders
3280|15 Minutes
3281|Get Over It
